img1,img2,same
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20558.jpg,../../data/train_2/24187.jpg,1
../../data/train_1/10826.jpg,../../data/train_1/100392.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19195.jpg,../../data/train_1/103217.jpg,1
../../data/train_1/17071.jpg,../../data/train_1/17712.jpg,1
../../data/train_2/27001.jpg,../../data/train_1/12255.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17625.jpg,../../data/train_1/16536.jpg,1
../../data/train_1/101604.jpg,../../data/train_2/29644.jpg,1
../../data/train_1/102110.jpg,../../data/train_1/100884.jpg,1
../../data/train_1/1006.jpg,../../data/train_1/101605.jpg,1
../../data/train_2/21265.jpg,../../data/train_1/10491.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/10992.jpg,../../data/train_2/25220.jpg,1
../../data/train_1/19675.jpg,../../data/train_1/10010.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24325.jpg,../../data/train_2/28567.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17231.jpg,../../data/train_1/18574.jpg,1
../../data/train_1/1883.jpg,../../data/train_2/29587.jpg,1
../../data/train_1/10711.jpg,../../data/train_2/21666.jpg,1
../../data/train_2/25072.jpg,../../data/train_2/23414.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/101043.jpg,../../data/train_2/29942.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19070.jpg,../../data/train_2/24849.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29453.jpg,../../data/train_1/1316.jpg,1
../../data/train_1/12175.jpg,../../data/train_1/17137.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22551.jpg,../../data/train_1/18476.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29330.jpg,../../data/train_1/1962.jpg,1
../../data/train_1/13269.jpg,../../data/train_1/17221.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/2166.jpg,../../data/train_2/2227.jpg,1
../../data/train_2/27702.jpg,../../data/train_2/27875.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24439.jpg,../../data/train_1/11794.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100078.jpg,../../data/train_1/12854.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17167.jpg,../../data/train_1/1074.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29578.jpg,../../data/train_2/24826.jpg,1
../../data/train_2/24091.jpg,../../data/train_1/11631.jpg,1
../../data/train_2/21368.jpg,../../data/train_1/16713.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17241.jpg,../../data/train_1/12724.jpg,1
../../data/train_2/26800.jpg,../../data/train_1/102748.jpg,1
../../data/train_2/24529.jpg,../../data/train_1/102867.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/16720.jpg,../../data/train_2/24633.jpg,1
../../data/train_2/29409.jpg,../../data/train_2/23230.jpg,1
../../data/train_1/17841.jpg,../../data/train_2/22300.jpg,1
../../data/train_1/101933.jpg,../../data/train_1/100977.jpg,1
../../data/train_2/2247.jpg,../../data/train_1/11141.jpg,1
../../data/train_1/15092.jpg,../../data/train_1/101300.jpg,1
../../data/train_2/25257.jpg,../../data/train_1/13077.jpg,1
../../data/train_1/15513.jpg,../../data/train_1/18953.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19319.jpg,../../data/train_1/102728.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17215.jpg,../../data/train_2/29494.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/10191.jpg,../../data/train_2/23568.jpg,1
../../data/train_1/101908.jpg,../../data/train_1/10317.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/194.jpg,../../data/train_2/2107.jpg,1
../../data/train_1/19738.jpg,../../data/train_1/102660.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24867.jpg,../../data/train_2/28618.jpg,1
../../data/train_1/157.jpg,../../data/train_2/21722.jpg,1
../../data/train_1/1919.jpg,../../data/train_1/102384.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23398.jpg,../../data/train_2/28143.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/10417.jpg,../../data/train_2/21581.jpg,1
../../data/train_1/17172.jpg,../../data/train_1/13830.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18279.jpg,../../data/train_1/17925.jpg,1
../../data/train_2/24769.jpg,../../data/train_1/102300.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24820.jpg,../../data/train_1/1411.jpg,1
../../data/train_1/13019.jpg,../../data/train_1/14976.jpg,1
../../data/train_1/17253.jpg,../../data/train_1/11137.jpg,1
../../data/train_2/29107.jpg,../../data/train_1/102995.jpg,1
../../data/train_1/100598.jpg,../../data/train_1/16475.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21541.jpg,../../data/train_2/29724.jpg,1
../../data/train_1/14992.jpg,../../data/train_1/17210.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21497.jpg,../../data/train_2/29408.jpg,1
../../data/train_1/100989.jpg,../../data/train_1/100718.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/27830.jpg,../../data/train_1/10186.jpg,1
../../data/train_1/11721.jpg,../../data/train_1/12791.jpg,1
../../data/train_1/18762.jpg,../../data/train_1/10566.jpg,1
../../data/train_1/19087.jpg,../../data/train_2/23279.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13965.jpg,../../data/train_1/12213.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/102493.jpg,../../data/train_2/23404.jpg,1
../../data/train_1/102375.jpg,../../data/train_1/101362.jpg,1
../../data/train_1/12363.jpg,../../data/train_1/13653.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/12609.jpg,../../data/train_2/27846.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/16009.jpg,../../data/train_2/25067.jpg,1
../../data/train_1/101021.jpg,../../data/train_1/10768.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13550.jpg,../../data/train_2/28855.jpg,1
../../data/train_1/1941.jpg,../../data/train_2/21680.jpg,1
../../data/train_1/12206.jpg,../../data/train_2/24730.jpg,1
../../data/train_1/103028.jpg,../../data/train_1/1220.jpg,1
../../data/train_2/220.jpg,../../data/train_1/16035.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/11352.jpg,../../data/train_1/11582.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29850.jpg,../../data/train_2/27908.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1574.jpg,../../data/train_1/11557.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/2060.jpg,../../data/train_2/26647.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/25257.jpg,../../data/train_1/13077.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/256.jpg,../../data/train_1/19826.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21530.jpg,../../data/train_1/19134.jpg,1
../../data/train_1/101659.jpg,../../data/train_2/23740.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20918.jpg,../../data/train_1/17901.jpg,1
../../data/train_1/102310.jpg,../../data/train_1/100007.jpg,1
../../data/train_1/10381.jpg,../../data/train_1/101644.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/12697.jpg,../../data/train_2/27485.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18178.jpg,../../data/train_1/17975.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1883.jpg,../../data/train_2/29587.jpg,1
../../data/train_2/29968.jpg,../../data/train_2/26847.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/10345.jpg,../../data/train_1/13057.jpg,1
../../data/train_1/102967.jpg,../../data/train_1/101941.jpg,1
../../data/train_1/12803.jpg,../../data/train_2/23635.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/15116.jpg,../../data/train_2/26861.jpg,1
../../data/train_2/26368.jpg,../../data/train_2/24907.jpg,1
../../data/train_2/22807.jpg,../../data/train_1/13330.jpg,1
../../data/train_1/1718.jpg,../../data/train_2/28603.jpg,1
../../data/train_1/1908.jpg,../../data/train_2/23400.jpg,1
../../data/train_2/20558.jpg,../../data/train_2/24187.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/235.jpg,../../data/train_1/12622.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/101685.jpg,../../data/train_2/2072.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/12092.jpg,../../data/train_2/22942.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/16117.jpg,../../data/train_2/29716.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/16487.jpg,../../data/train_1/16795.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22242.jpg,../../data/train_1/100850.jpg,1
../../data/train_2/22301.jpg,../../data/train_1/101417.jpg,1
../../data/train_2/23336.jpg,../../data/train_2/26693.jpg,1
../../data/train_1/10161.jpg,../../data/train_1/1266.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22807.jpg,../../data/train_1/13330.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/16907.jpg,../../data/train_1/14477.jpg,1
../../data/train_1/16065.jpg,../../data/train_2/27648.jpg,1
../../data/train_2/27665.jpg,../../data/train_2/26925.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13020.jpg,../../data/train_1/101038.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18585.jpg,../../data/train_2/24292.jpg,1
../../data/train_2/29376.jpg,../../data/train_2/29920.jpg,1
../../data/train_2/23310.jpg,../../data/train_2/26750.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28133.jpg,../../data/train_1/12450.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/103107.jpg,../../data/train_2/26904.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/26284.jpg,../../data/train_2/26595.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13694.jpg,../../data/train_2/28071.jpg,1
../../data/train_2/232.jpg,../../data/train_2/28019.jpg,1
../../data/train_1/12129.jpg,../../data/train_2/26260.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/14608.jpg,../../data/train_1/102226.jpg,1
../../data/train_2/27808.jpg,../../data/train_2/23382.jpg,1
../../data/train_1/13948.jpg,../../data/train_2/22451.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18132.jpg,../../data/train_2/26183.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23314.jpg,../../data/train_2/25022.jpg,1
../../data/train_1/1072.jpg,../../data/train_1/16986.jpg,1
../../data/train_2/23387.jpg,../../data/train_1/11100.jpg,1
../../data/train_1/16009.jpg,../../data/train_2/25067.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/12478.jpg,../../data/train_2/20444.jpg,1
../../data/train_2/27307.jpg,../../data/train_2/23434.jpg,1
../../data/train_2/2949.jpg,../../data/train_1/1425.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/26996.jpg,../../data/train_2/24137.jpg,1
../../data/train_2/21269.jpg,../../data/train_1/101099.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18946.jpg,../../data/train_1/102228.jpg,1
../../data/train_2/22080.jpg,../../data/train_2/21060.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/102951.jpg,../../data/train_2/27955.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/14253.jpg,../../data/train_1/10268.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/16954.jpg,../../data/train_2/25070.jpg,1
../../data/train_2/23902.jpg,../../data/train_2/20681.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/10711.jpg,../../data/train_2/21666.jpg,1
../../data/train_2/25645.jpg,../../data/train_1/14830.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19153.jpg,../../data/train_2/22153.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18366.jpg,../../data/train_2/24659.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18305.jpg,../../data/train_2/23011.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100432.jpg,../../data/train_1/14833.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/2401.jpg,../../data/train_2/2212.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20214.jpg,../../data/train_1/11676.jpg,1
../../data/train_2/25645.jpg,../../data/train_1/14830.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1953.jpg,../../data/train_2/21053.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20377.jpg,../../data/train_2/2871.jpg,1
../../data/train_2/26700.jpg,../../data/train_2/23614.jpg,1
../../data/train_2/27444.jpg,../../data/train_2/21279.jpg,1
../../data/train_1/11903.jpg,../../data/train_1/15375.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28084.jpg,../../data/train_1/101488.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29301.jpg,../../data/train_2/20803.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21786.jpg,../../data/train_2/25327.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28714.jpg,../../data/train_1/18507.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/12841.jpg,../../data/train_1/101754.jpg,1
../../data/train_1/1080.jpg,../../data/train_1/12420.jpg,1
../../data/train_2/23059.jpg,../../data/train_1/10040.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21786.jpg,../../data/train_2/25327.jpg,1
../../data/train_1/101239.jpg,../../data/train_1/1168.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/27696.jpg,../../data/train_1/10819.jpg,1
../../data/train_1/12924.jpg,../../data/train_2/20071.jpg,1
../../data/train_1/10424.jpg,../../data/train_1/18097.jpg,1
../../data/train_1/1917.jpg,../../data/train_1/10126.jpg,1
../../data/train_2/28208.jpg,../../data/train_2/27368.jpg,1
../../data/train_2/21872.jpg,../../data/train_2/28423.jpg,1
../../data/train_2/21675.jpg,../../data/train_1/102096.jpg,1
../../data/train_2/26616.jpg,../../data/train_1/15934.jpg,1
../../data/train_1/11438.jpg,../../data/train_1/101049.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24617.jpg,../../data/train_2/22971.jpg,1
../../data/train_2/21218.jpg,../../data/train_2/27974.jpg,1
../../data/train_2/24185.jpg,../../data/train_1/19230.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/27804.jpg,../../data/train_1/17755.jpg,1
../../data/train_2/20902.jpg,../../data/train_1/17067.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18498.jpg,../../data/train_1/14577.jpg,1
../../data/train_2/24527.jpg,../../data/train_1/11355.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100016.jpg,../../data/train_2/25153.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100474.jpg,../../data/train_1/16050.jpg,1
../../data/train_1/103167.jpg,../../data/train_2/2336.jpg,1
../../data/train_1/13186.jpg,../../data/train_2/21304.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20053.jpg,../../data/train_2/28219.jpg,1
../../data/train_2/29021.jpg,../../data/train_2/21769.jpg,1
../../data/train_2/2673.jpg,../../data/train_1/103209.jpg,1
../../data/train_2/23623.jpg,../../data/train_2/23290.jpg,1
../../data/train_2/29783.jpg,../../data/train_1/13094.jpg,1
../../data/train_2/22634.jpg,../../data/train_1/12955.jpg,1
../../data/train_2/29250.jpg,../../data/train_2/28195.jpg,1
../../data/train_1/100724.jpg,../../data/train_1/1172.jpg,1
../../data/train_2/26854.jpg,../../data/train_2/22316.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17659.jpg,../../data/train_2/26248.jpg,1
../../data/train_2/29949.jpg,../../data/train_1/12214.jpg,1
../../data/train_1/101816.jpg,../../data/train_2/28528.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/102531.jpg,../../data/train_2/21534.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/11176.jpg,../../data/train_2/29184.jpg,1
../../data/train_1/16234.jpg,../../data/train_2/24322.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24985.jpg,../../data/train_2/24722.jpg,1
../../data/train_1/10593.jpg,../../data/train_2/23415.jpg,1
../../data/train_1/11895.jpg,../../data/train_1/16364.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/11051.jpg,../../data/train_1/14612.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1592.jpg,../../data/train_1/17549.jpg,1
../../data/train_1/18064.jpg,../../data/train_1/19514.jpg,1
../../data/train_2/26176.jpg,../../data/train_1/14357.jpg,1
../../data/train_1/1808.jpg,../../data/train_2/29811.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28789.jpg,../../data/train_2/2339.jpg,1
